,id,joined_date,group,gender,country,device,purchase_date,spent,purchase_status,duplicates
19470,1019830,2023-02-04,Control_Group,M,GBR,Android,,,0,False
19471,1019831,2023-01-27,Test_Group,,USA,Android,,,0,False
19472,1019832,2023-01-27,Test_Group,M,TUR,iOS,,,0,False
19473,1019833,2023-01-29,Control_Group,F,GBR,iOS,,,0,False
19474,1019834,2023-01-27,Test_Group,M,GBR,Android,2023-01-30,101.83,1,False
19475,1019835,2023-02-05,Control_Group,F,BRA,iOS,,,0,False
19476,1019836,2023-02-02,Test_Group,F,USA,Android,,,0,False
19477,1019837,2023-01-28,Test_Group,M,BRA,iOS,,,0,False
19478,1019838,2023-02-05,Test_Group,F,MEX,iOS,,,0,False
19479,1019839,2023-01-30,Control_Group,M,USA,Android,,,0,False
19480,1019840,2023-01-25,Test_Group,M,BRA,Android,,,0,False
19481,1019842,2023-01-26,Control_Group,F,USA,Android,,,0,False
19482,1019843,2023-01-28,Control_Group,M,MEX,iOS,,,0,False
19483,1019844,2023-02-01,Test_Group,F,MEX,iOS,,,0,False
19484,1019845,2023-01-29,Test_Group,,GBR,Android,,,0,False
19485,1019846,2023-01-28,Test_Group,F,TUR,Android,,,0,False
19486,1019847,2023-01-26,Control_Group,,TUR,iOS,,,0,False
19487,1019848,2023-02-05,Control_Group,F,USA,iOS,,,0,False
19488,1019849,2023-01-30,Test_Group,,MEX,iOS,,,0,False
19489,1019850,2023-01-25,Test_Group,F,BRA,Android,,,0,False
19490,1019851,2023-01-27,Control_Group,F,MEX,Android,,,0,False
19491,1019852,2023-02-06,Test_Group,,USA,Android,,,0,False
19492,1019853,2023-01-25,Test_Group,F,,Android,,,0,False
19493,1019854,2023-01-28,Test_Group,M,MEX,iOS,,,0,False
19494,1019855,2023-01-25,Test_Group,F,DEU,Android,,,0,False
19495,1019856,2023-01-31,Control_Group,M,MEX,iOS,,,0,False
19496,1019857,2023-02-02,Control_Group,F,BRA,iOS,,,0,False
19497,1019858,2023-01-26,Control_Group,F,USA,Android,,,0,False
19498,1019859,2023-01-30,Control_Group,M,ESP,iOS,2023-01-30,45.55,1,False
19499,1019860,2023-01-27,Control_Group,F,TUR,iOS,,,0,False
19500,1019861,2023-01-26,Test_Group,M,GBR,Android,,,0,False
19501,1019862,2023-01-25,Control_Group,M,MEX,Android,,,0,False
19502,1019863,2023-01-27,Control_Group,M,TUR,iOS,,,0,False
19503,1019864,2023-02-05,Control_Group,,MEX,Android,,,0,False
19504,1019865,2023-01-31,Control_Group,F,MEX,Android,,,0,False
19505,1019866,2023-01-26,Control_Group,F,DEU,Android,,,0,False
19506,1019867,2023-01-30,Test_Group,M,USA,Android,,,0,False
19507,1019868,2023-01-25,Control_Group,F,USA,iOS,2023-01-25,128.74,1,False
19508,1019869,2023-01-29,Control_Group,M,USA,iOS,,,0,False
19509,1019870,2023-01-26,Control_Group,M,USA,Android,,,0,False
19510,1019871,2023-01-26,Control_Group,F,BRA,iOS,2023-01-26,60.0,1,False
19511,1019872,2023-02-01,Control_Group,M,MEX,Android,,,0,False
19512,1019873,2023-01-26,Test_Group,,MEX,Android,,,0,False
19513,1019874,2023-02-01,Test_Group,F,GBR,Android,,,0,False
19514,1019875,2023-01-25,Test_Group,F,GBR,iOS,,,0,False
19515,1019876,2023-01-27,Control_Group,F,BRA,iOS,,,0,False
19516,1019877,2023-01-28,Test_Group,M,USA,Android,,,0,False
19517,1019878,2023-01-26,Test_Group,M,MEX,Android,,,0,False
19518,1019879,2023-02-05,Control_Group,F,USA,Android,,,0,False
19519,1019881,2023-01-27,Test_Group,F,BRA,Android,,,0,False
19520,1019882,2023-01-25,Test_Group,M,USA,iOS,,,0,False
19521,1019883,2023-02-01,Test_Group,M,BRA,Android,,,0,False
19522,1019884,2023-01-27,Test_Group,M,DEU,Android,,,0,False
19523,1019885,2023-01-27,Control_Group,M,GBR,iOS,,,0,False
19524,1019888,2023-01-25,Control_Group,M,USA,Android,,,0,False
19525,1019889,2023-01-26,Test_Group,F,USA,iOS,,,0,False
19526,1019890,2023-01-31,Control_Group,M,USA,Android,,,0,False
19527,1019891,2023-01-29,Test_Group,F,USA,Android,,,0,False
19528,1019892,2023-01-26,Control_Group,O,USA,Android,,,0,False
19529,1019893,2023-01-31,Test_Group,F,DEU,Android,,,0,False
19530,1019894,2023-01-25,Control_Group,M,BRA,iOS,,,0,False
19531,1019895,2023-01-30,Test_Group,F,TUR,Android,,,0,False
19532,1019896,2023-01-25,Control_Group,M,USA,Android,,,0,False
19533,1019897,2023-01-27,Test_Group,F,DEU,Android,,,0,False
19534,1019898,2023-01-27,Test_Group,M,DEU,Android,,,0,False
19535,1019899,2023-02-03,Control_Group,F,MEX,iOS,,,0,False
19536,1019900,2023-01-25,Control_Group,F,USA,iOS,,,0,False
19537,1019901,2023-01-27,Test_Group,M,USA,iOS,,,0,False
19538,1019902,2023-02-01,Control_Group,M,MEX,iOS,,,0,False
19539,1019903,2023-01-25,Test_Group,,USA,Android,,,0,False
19540,1019904,2023-02-05,Test_Group,M,ESP,iOS,,,0,False
19541,1019905,2023-01-27,Control_Group,F,BRA,Android,,,0,False
19542,1019906,2023-01-25,Control_Group,F,USA,iOS,,,0,False
19543,1019907,2023-01-25,Control_Group,F,TUR,Android,2023-01-25,745.8,1,False
19544,1019909,2023-01-25,Control_Group,F,GBR,iOS,2023-01-29,77.52,1,False
19545,1019910,2023-01-25,Control_Group,F,DEU,iOS,,,0,False
19546,1019911,2023-01-27,Control_Group,M,CAN,iOS,,,0,False
19547,1019912,2023-01-25,Control_Group,M,GBR,Android,,,0,False
19548,1019913,2023-01-30,Control_Group,M,ESP,iOS,,,0,False
19549,1019914,2023-01-25,Test_Group,M,USA,Android,,,0,False
19550,1019915,2023-01-28,Test_Group,M,BRA,Android,,,0,False
19551,1019916,2023-02-02,Control_Group,F,MEX,Android,,,0,False
19552,1019917,2023-01-26,Control_Group,F,MEX,Android,,,0,False
19553,1019918,2023-01-27,Test_Group,F,USA,Android,,,0,False
19554,1019919,2023-01-25,Test_Group,M,MEX,iOS,,,0,False
19555,1019920,2023-02-04,Control_Group,F,USA,Android,,,0,False
19556,1019921,2023-02-03,Control_Group,F,BRA,iOS,,,0,False
19557,1019922,2023-01-26,Control_Group,O,MEX,iOS,,,0,False
19558,1019923,2023-01-31,Test_Group,F,FRA,Android,,,0,False
19559,1019924,2023-01-30,Control_Group,O,USA,Android,,,0,False
19560,1019925,2023-01-25,Test_Group,F,USA,Android,,,0,False
19561,1019926,2023-01-26,Control_Group,F,USA,Android,2023-01-30,42.8,1,False
19562,1019927,2023-01-25,Control_Group,F,FRA,iOS,,,0,False
19563,1019928,2023-01-28,Test_Group,F,BRA,iOS,,,0,False
19564,1019929,2023-01-31,Test_Group,M,USA,iOS,,,0,False
19565,1019930,2023-01-30,Test_Group,,AUS,Android,,,0,False
19566,1019931,2023-01-26,Control_Group,F,USA,iOS,,,0,False
19567,1019932,2023-01-29,Control_Group,M,USA,Android,,,0,False
19568,1019933,2023-01-26,Test_Group,F,BRA,iOS,,,0,False
19569,1019934,2023-01-28,Test_Group,F,USA,Android,,,0,False
19570,1019935,2023-01-26,Control_Group,F,MEX,iOS,,,0,False
19571,1019936,2023-01-25,Control_Group,F,GBR,Android,,,0,False
19572,1019937,2023-02-03,Control_Group,F,DEU,Android,2023-02-03,180.38,1,False
19573,1019938,2023-02-01,Control_Group,F,MEX,iOS,,,0,False
19574,1019939,2023-01-31,Control_Group,,BRA,Android,,,0,False
19575,1019940,2023-02-02,Control_Group,F,MEX,iOS,2023-02-02,335.1,1,False
19576,1019941,2023-01-26,Control_Group,,USA,Android,,,0,False
19577,1019942,2023-01-25,Test_Group,M,ESP,Android,,,0,False
19578,1019943,2023-02-04,Control_Group,O,BRA,Android,,,0,False
19579,1019944,2023-01-31,Test_Group,M,GBR,Android,,,0,False
19580,1019945,2023-01-25,Control_Group,M,FRA,iOS,,,0,False
19581,1019946,2023-01-25,Test_Group,M,BRA,Android,,,0,False
19582,1019947,2023-01-25,Control_Group,M,ESP,iOS,,,0,False
19583,1019948,2023-01-25,Control_Group,M,ESP,Android,,,0,False
19584,1019949,2023-01-31,Control_Group,F,,Android,,,0,False
19585,1019950,2023-02-01,Test_Group,,USA,iOS,,,0,False
19586,1019951,2023-01-30,Test_Group,F,USA,iOS,,,0,False
19587,1019952,2023-01-27,Control_Group,F,BRA,Android,,,0,False
19588,1019953,2023-01-29,Test_Group,F,AUS,Android,,,0,False
19589,1019954,2023-01-30,Test_Group,F,DEU,Android,,,0,False
19590,1019955,2023-01-26,Test_Group,F,MEX,iOS,,,0,False
19591,1019956,2023-01-25,Control_Group,M,DEU,iOS,,,0,False
19592,1019957,2023-02-06,Test_Group,M,DEU,iOS,,,0,False
19593,1019958,2023-01-27,Control_Group,M,BRA,Android,,,0,False
19594,1019959,2023-02-02,Control_Group,F,BRA,iOS,2023-02-04,67.58,1,False
19595,1019960,2023-02-05,Control_Group,F,BRA,Android,,,0,False
19596,1019962,2023-01-29,Test_Group,F,USA,Android,,,0,False
19597,1019963,2023-01-25,Control_Group,F,TUR,iOS,,,0,False
19598,1019964,2023-01-27,Test_Group,F,AUS,Android,,,0,False
19599,1019965,2023-01-28,Test_Group,,ESP,iOS,,,0,False
19600,1019966,2023-01-25,Control_Group,M,ESP,iOS,,,0,False
19601,1019967,2023-01-28,Control_Group,M,TUR,iOS,,,0,False
19602,1019968,2023-01-30,Control_Group,,TUR,Android,,,0,False
19603,1019969,2023-02-06,Control_Group,,GBR,Android,,,0,False
19604,1019970,2023-01-26,Control_Group,,BRA,iOS,2023-01-31,124.22,1,False
19605,1019971,2023-02-01,Control_Group,F,GBR,Android,,,0,False
19606,1019972,2023-02-01,Control_Group,F,DEU,Android,,,0,False
19607,1019973,2023-01-25,Control_Group,F,USA,Android,,,0,False
19608,1019974,2023-02-03,Control_Group,,GBR,iOS,,,0,False
19609,1019975,2023-01-28,Test_Group,,TUR,Android,,,0,False
19610,1019976,2023-01-31,Test_Group,F,FRA,Android,,,0,False
19611,1019977,2023-01-29,Test_Group,M,,Android,,,0,False
19612,1019978,2023-01-29,Control_Group,M,USA,Android,,,0,False
19613,1019979,2023-01-31,Test_Group,F,BRA,Android,,,0,False
19614,1019980,2023-01-29,Control_Group,F,DEU,Android,,,0,False
19615,1019981,2023-01-27,Test_Group,,AUS,Android,,,0,False
19616,1019982,2023-01-25,Control_Group,M,USA,Android,,,0,False
19617,1019983,2023-01-28,Control_Group,M,GBR,Android,,,0,False
19618,1019984,2023-01-25,Control_Group,O,GBR,iOS,,,0,False
19619,1019985,2023-01-27,Control_Group,,BRA,Android,,,0,False
19620,1019986,2023-01-31,Test_Group,F,USA,Android,,,0,False
19621,1019987,2023-01-27,Test_Group,M,USA,iOS,,,0,False
19622,1019988,2023-01-26,Test_Group,F,USA,Android,,,0,False
19623,1019989,2023-01-29,Test_Group,M,BRA,iOS,2023-01-29,80.56,1,False
19624,1019990,2023-01-27,Test_Group,F,USA,Android,,,0,False
19625,1019991,2023-01-26,Test_Group,F,BRA,Android,,,0,False
19626,1019992,2023-01-29,Test_Group,F,TUR,Android,,,0,False
19627,1019993,2023-01-29,Test_Group,M,USA,Android,,,0,False
19628,1019994,2023-01-27,Control_Group,F,USA,,,,0,False
19629,1019995,2023-01-28,Test_Group,M,USA,iOS,,,0,False
19630,1019996,2023-02-04,Control_Group,F,FRA,Android,,,0,False
19631,1019997,2023-01-27,Test_Group,M,GBR,iOS,,,0,False
19632,1019998,2023-01-28,Test_Group,F,USA,iOS,,,0,False
19633,1019999,2023-02-01,Test_Group,M,GBR,iOS,,,0,False
19634,1020000,2023-01-31,Control_Group,F,MEX,iOS,,,0,False
19635,1020001,2023-01-25,Test_Group,M,ESP,iOS,,,0,False
19636,1020002,2023-01-25,Control_Group,F,BRA,iOS,,,0,False
19637,1020003,2023-02-02,Test_Group,F,DEU,Android,,,0,False
19638,1020004,2023-02-06,Control_Group,,USA,iOS,2023-02-06,118.66,1,False
19639,1020005,2023-02-01,Control_Group,F,USA,Android,,,0,False
19640,1020006,2023-01-26,Control_Group,F,BRA,Android,,,0,False
19641,1020007,2023-01-25,Control_Group,F,BRA,Android,,,0,False
19642,1020008,2023-01-29,Test_Group,F,MEX,Android,,,0,False
19643,1020009,2023-01-29,Test_Group,M,DEU,Android,,,0,False
19644,1020010,2023-01-26,Test_Group,F,USA,Android,,,0,False
19645,1020011,2023-01-28,Test_Group,F,USA,,,,0,False
19646,1020012,2023-01-27,Test_Group,F,USA,iOS,,,0,False
19647,1020013,2023-01-31,Control_Group,O,DEU,iOS,,,0,False
19648,1020014,2023-01-26,Test_Group,,TUR,Android,,,0,False
19649,1020016,2023-01-25,Test_Group,M,USA,iOS,,,0,False
19650,1020017,2023-01-25,Test_Group,M,TUR,Android,,,0,False
19651,1020018,2023-01-26,Test_Group,M,BRA,Android,,,0,False
19652,1020019,2023-01-26,Control_Group,F,USA,Android,2023-01-26,106.58,1,False
19653,1020020,2023-01-26,Test_Group,F,DEU,Android,,,0,False
19654,1020021,2023-01-28,Control_Group,M,BRA,iOS,,,0,False
19655,1020022,2023-01-27,Test_Group,,DEU,Android,,,0,False
19656,1020023,2023-01-25,Control_Group,M,TUR,Android,,,0,False
19657,1020024,2023-01-25,Control_Group,F,USA,iOS,,,0,False
19658,1020025,2023-02-03,Test_Group,F,USA,Android,,,0,False
19659,1020026,2023-01-27,Test_Group,O,MEX,Android,,,0,False
19660,1020027,2023-02-06,Control_Group,,USA,Android,,,0,False
19661,1020028,2023-01-25,Control_Group,M,BRA,Android,,,0,False
19662,1020029,2023-01-26,Test_Group,F,MEX,iOS,,,0,False
19663,1020030,2023-01-29,Control_Group,M,USA,Android,,,0,False
19664,1020031,2023-01-29,Test_Group,F,BRA,Android,,,0,False
19665,1020032,2023-01-31,Control_Group,F,BRA,Android,,,0,False
19666,1020033,2023-01-29,Control_Group,F,USA,Android,,,0,False
19667,1020035,2023-01-27,Test_Group,F,GBR,Android,,,0,False
19668,1020036,2023-01-25,Test_Group,M,USA,Android,,,0,False
19669,1020037,2023-01-28,Test_Group,M,FRA,Android,,,0,False
19670,1020038,2023-01-27,Test_Group,F,BRA,iOS,,,0,False
19671,1020039,2023-01-26,Test_Group,M,USA,iOS,,,0,False
19672,1020040,2023-02-06,Control_Group,M,USA,Android,,,0,False
19673,1020041,2023-01-26,Control_Group,M,DEU,Android,,,0,False
19674,1020042,2023-01-29,Control_Group,M,DEU,Android,,,0,False
19675,1020043,2023-02-06,Control_Group,F,USA,Android,,,0,False
19676,1020044,2023-02-03,Test_Group,F,AUS,Android,,,0,False
19677,1020045,2023-01-31,Test_Group,M,USA,Android,,,0,False
19678,1020046,2023-01-25,Test_Group,M,DEU,iOS,,,0,False
19679,1020047,2023-01-31,Control_Group,M,TUR,iOS,,,0,False
19680,1020048,2023-01-27,Test_Group,F,USA,iOS,,,0,False
19681,1020049,2023-01-26,Control_Group,M,BRA,Android,,,0,False
19682,1020050,2023-01-27,Control_Group,M,BRA,Android,,,0,False
19683,1020051,2023-01-30,Test_Group,M,MEX,Android,,,0,False
19684,1020052,2023-01-26,Test_Group,M,DEU,iOS,2023-01-26,15.82,1,False
19685,1020053,2023-01-25,Test_Group,M,FRA,Android,,,0,False
19686,1020054,2023-01-28,Test_Group,O,USA,iOS,,,0,False
19687,1020055,2023-01-30,Test_Group,F,MEX,Android,,,0,False
19688,1020056,2023-01-26,Test_Group,M,TUR,Android,,,0,False
19689,1020057,2023-01-28,Control_Group,F,USA,Android,,,0,False
19690,1020058,2023-01-25,Control_Group,F,BRA,Android,,,0,False
19691,1020059,2023-01-25,Test_Group,F,USA,Android,,,0,False
19692,1020060,2023-02-04,Test_Group,,GBR,Android,,,0,False
19693,1020061,2023-02-03,Control_Group,M,MEX,Android,,,0,False
19694,1020062,2023-01-26,Control_Group,F,BRA,Android,,,0,False
19695,1020063,2023-01-25,Test_Group,M,USA,Android,,,0,False
19696,1020064,2023-01-30,Test_Group,F,FRA,Android,,,0,False
19697,1020065,2023-01-25,Test_Group,,GBR,Android,,,0,False
19698,1020066,2023-02-01,Test_Group,,TUR,iOS,,,0,False
19699,1020067,2023-01-26,Test_Group,F,GBR,Android,,,0,False
19700,1020068,2023-01-29,Test_Group,M,BRA,iOS,,,0,False
19701,1020069,2023-01-27,Control_Group,F,USA,iOS,,,0,False
19702,1020070,2023-01-28,Control_Group,F,USA,iOS,,,0,False
19703,1020071,2023-01-25,Test_Group,,TUR,Android,,,0,False
19704,1020072,2023-01-28,Control_Group,F,GBR,Android,,,0,False
19705,1020073,2023-01-27,Control_Group,M,GBR,Android,,,0,False
19706,1020074,2023-01-29,Control_Group,F,TUR,iOS,,,0,False
19707,1020076,2023-01-27,Control_Group,M,USA,Android,,,0,False
19708,1020077,2023-01-25,Test_Group,M,MEX,Android,,,0,False
19709,1020078,2023-01-25,Control_Group,,TUR,Android,,,0,False
19710,1020079,2023-01-27,Test_Group,,BRA,Android,,,0,False
19711,1020080,2023-01-27,Control_Group,M,GBR,Android,,,0,False
19712,1020081,2023-02-05,Control_Group,F,DEU,Android,,,0,False
19713,1020082,2023-01-26,Test_Group,M,,Android,2023-01-31,80.62,1,False
19714,1020083,2023-01-26,Control_Group,M,ESP,Android,,,0,False
19715,1020084,2023-01-25,Control_Group,M,DEU,iOS,,,0,False
19716,1020085,2023-01-27,Test_Group,M,BRA,Android,,,0,False
19717,1020086,2023-01-25,Test_Group,F,MEX,Android,,,0,False
19718,1020087,2023-01-27,Test_Group,F,USA,iOS,,,0,False
19719,1020088,2023-01-30,Control_Group,M,TUR,Android,,,0,False
19720,1020089,2023-01-27,Control_Group,M,BRA,Android,,,0,False
19721,1020090,2023-01-29,Control_Group,,FRA,Android,,,0,False
19722,1020091,2023-01-31,Control_Group,M,USA,,,,0,False
19723,1020093,2023-01-26,Test_Group,F,ESP,Android,,,0,False
19724,1020094,2023-01-25,Test_Group,M,BRA,Android,,,0,False
19725,1020095,2023-02-02,Test_Group,M,USA,Android,,,0,False
19726,1020096,2023-01-25,Control_Group,M,DEU,iOS,,,0,False
19727,1020097,2023-02-01,Control_Group,M,BRA,Android,,,0,False
19728,1020098,2023-01-25,Test_Group,F,MEX,iOS,,,0,False
19729,1020099,2023-01-25,Test_Group,M,USA,iOS,2023-01-25,112.01,1,False
19730,1020100,2023-01-29,Control_Group,M,DEU,Android,,,0,False
19731,1020101,2023-01-25,Test_Group,M,FRA,Android,,,0,False
19732,1020102,2023-02-03,Test_Group,M,GBR,Android,,,0,False
19733,1020103,2023-01-29,Test_Group,M,USA,Android,2023-02-01,164.62,1,True
19734,1020103,2023-01-29,Test_Group,M,USA,Android,2023-01-30,25.68080564288281,1,True
19735,1020104,2023-02-05,Test_Group,O,USA,Android,,,0,False
19736,1020105,2023-01-31,Test_Group,M,FRA,iOS,,,0,False
19737,1020106,2023-02-06,Control_Group,F,BRA,iOS,,,0,False
19738,1020107,2023-01-28,Test_Group,M,TUR,iOS,,,0,False
19739,1020108,2023-02-04,Control_Group,M,TUR,iOS,,,0,False
19740,1020109,2023-01-28,Control_Group,M,MEX,Android,,,0,False
19741,1020110,2023-01-25,Test_Group,F,DEU,Android,,,0,False
19742,1020111,2023-01-28,Test_Group,M,BRA,iOS,,,0,False
19743,1020112,2023-01-29,Control_Group,M,GBR,iOS,,,0,False
19744,1020113,2023-01-27,Test_Group,M,BRA,iOS,,,0,False
19745,1020114,2023-01-25,Control_Group,F,,iOS,,,0,False
19746,1020115,2023-02-05,Test_Group,M,TUR,iOS,,,0,False
19747,1020116,2023-01-29,Test_Group,,MEX,Android,,,0,False
19748,1020117,2023-02-01,Control_Group,F,MEX,iOS,,,0,False
19749,1020118,2023-01-27,Test_Group,M,BRA,iOS,,,0,False
19750,1020119,2023-01-26,Control_Group,F,MEX,Android,,,0,False
19751,1020120,2023-01-25,Test_Group,M,USA,Android,,,0,False
19752,1020121,2023-01-25,Test_Group,M,DEU,iOS,,,0,False
19753,1020122,2023-02-04,Control_Group,M,GBR,Android,,,0,False
19754,1020123,2023-01-25,Test_Group,F,BRA,iOS,,,0,False
19755,1020124,2023-01-25,Test_Group,F,CAN,Android,,,0,False
19756,1020125,2023-01-28,Control_Group,M,USA,Android,,,0,False
19757,1020126,2023-02-02,Test_Group,,GBR,iOS,,,0,False
19758,1020127,2023-01-26,Test_Group,,USA,iOS,,,0,False
19759,1020128,2023-01-26,Control_Group,F,MEX,Android,,,0,False
19760,1020129,2023-01-28,Control_Group,,MEX,Android,,,0,False
19761,1020130,2023-01-27,Control_Group,,BRA,iOS,,,0,False
19762,1020131,2023-01-26,Test_Group,M,DEU,Android,,,0,False
19763,1020132,2023-01-26,Test_Group,F,USA,iOS,,,0,False
19764,1020133,2023-02-06,Test_Group,F,USA,Android,,,0,False
19765,1020134,2023-01-25,Test_Group,F,CAN,iOS,,,0,False
19766,1020135,2023-02-06,Control_Group,,USA,Android,,,0,False
19767,1020136,2023-01-28,Control_Group,M,BRA,Android,,,0,False
19768,1020138,2023-01-26,Control_Group,M,MEX,iOS,,,0,False
19769,1020140,2023-01-26,Control_Group,F,USA,Android,2023-02-01,34.42760475434888,1,True
19770,1020140,2023-01-26,Control_Group,F,USA,Android,2023-01-26,35.22,1,True
19771,1020141,2023-02-03,Control_Group,,ESP,iOS,,,0,False
19772,1020142,2023-01-27,Test_Group,M,USA,Android,,,0,False
19773,1020143,2023-01-25,Control_Group,F,USA,Android,,,0,False
19774,1020144,2023-02-06,Test_Group,M,USA,Android,,,0,False
19775,1020145,2023-01-25,Control_Group,M,DEU,Android,,,0,False
19776,1020146,2023-01-27,Test_Group,F,DEU,iOS,,,0,False
19777,1020147,2023-01-27,Control_Group,M,MEX,iOS,,,0,False
19778,1020148,2023-01-27,Control_Group,,MEX,iOS,,,0,False
19779,1020149,2023-01-31,Test_Group,F,ESP,Android,,,0,False
19780,1020150,2023-01-30,Control_Group,F,BRA,iOS,,,0,False
19781,1020151,2023-01-26,Control_Group,F,TUR,iOS,,,0,False
19782,1020152,2023-02-06,Test_Group,M,MEX,Android,,,0,False
19783,1020153,2023-01-26,Control_Group,M,BRA,Android,,,0,False
19784,1020154,2023-01-25,Control_Group,F,BRA,Android,2023-01-25,63.92,1,False
19785,1020155,2023-02-05,Test_Group,M,BRA,Android,,,0,False
19786,1020156,2023-01-29,Test_Group,,BRA,Android,,,0,False
19787,1020158,2023-01-26,Control_Group,,BRA,iOS,,,0,False
19788,1020159,2023-01-25,Control_Group,F,GBR,iOS,,,0,False
19789,1020160,2023-02-05,Test_Group,F,BRA,Android,,,0,False
19790,1020161,2023-01-25,Test_Group,,USA,Android,,,0,False
19791,1020162,2023-01-29,Control_Group,M,BRA,Android,,,0,False
19792,1020163,2023-01-25,Control_Group,F,USA,Android,,,0,False
19793,1020164,2023-01-27,Control_Group,M,BRA,Android,,,0,False
19794,1020166,2023-01-25,Control_Group,F,DEU,Android,,,0,False
19795,1020167,2023-01-25,Control_Group,,DEU,Android,,,0,False
19796,1020168,2023-01-31,Test_Group,F,MEX,Android,,,0,False
19797,1020169,2023-01-26,Test_Group,M,USA,Android,,,0,False
19798,1020170,2023-02-05,Control_Group,M,BRA,Android,,,0,False
19799,1020171,2023-01-30,Control_Group,F,TUR,Android,,,0,False
19800,1020172,2023-01-28,Control_Group,F,BRA,Android,,,0,False
19801,1020173,2023-01-26,Control_Group,F,USA,iOS,,,0,False
19802,1020174,2023-01-25,Test_Group,F,FRA,Android,,,0,False
19803,1020175,2023-01-27,Control_Group,M,MEX,iOS,,,0,False
19804,1020176,2023-01-31,Test_Group,O,FRA,iOS,2023-01-31,130.18,1,False
19805,1020177,2023-01-25,Control_Group,F,ESP,Android,,,0,False
19806,1020178,2023-01-26,Control_Group,F,TUR,Android,,,0,False
19807,1020179,2023-01-28,Control_Group,F,BRA,iOS,,,0,False
19808,1020180,2023-01-27,Test_Group,M,MEX,Android,,,0,False
19809,1020181,2023-01-25,Test_Group,M,FRA,iOS,,,0,False
19810,1020182,2023-01-25,Control_Group,F,ESP,Android,,,0,False
19811,1020183,2023-01-25,Control_Group,F,BRA,Android,2023-01-25,92.98,1,False
19812,1020184,2023-01-29,Test_Group,M,DEU,Android,,,0,False
19813,1020185,2023-01-30,Test_Group,M,CAN,Android,,,0,False
19814,1020186,2023-01-30,Test_Group,F,MEX,iOS,,,0,False
19815,1020187,2023-01-27,Test_Group,F,BRA,Android,,,0,False
19816,1020188,2023-02-06,Test_Group,M,USA,Android,,,0,False
19817,1020189,2023-01-25,Control_Group,F,FRA,Android,,,0,False
19818,1020190,2023-01-25,Test_Group,F,USA,iOS,,,0,False
19819,1020191,2023-01-25,Test_Group,F,TUR,Android,,,0,False
19820,1020192,2023-01-26,Control_Group,F,TUR,iOS,,,0,False
19821,1020193,2023-01-28,Test_Group,M,GBR,Android,,,0,False
19822,1020194,2023-01-26,Control_Group,F,FRA,iOS,,,0,False
19823,1020195,2023-02-03,Test_Group,M,USA,Android,,,0,False
19824,1020196,2023-01-28,Control_Group,,DEU,Android,,,0,False
19825,1020197,2023-01-30,Test_Group,F,,iOS,,,0,False
19826,1020198,2023-01-26,Control_Group,F,FRA,Android,,,0,False
19827,1020199,2023-01-25,Control_Group,M,USA,Android,,,0,False
19828,1020200,2023-01-25,Control_Group,M,ESP,Android,,,0,False
19829,1020201,2023-01-26,Control_Group,M,MEX,Android,,,0,False
19830,1020202,2023-01-27,Test_Group,F,BRA,iOS,,,0,False
19831,1020203,2023-02-03,Control_Group,F,BRA,Android,,,0,False
19832,1020204,2023-02-04,Test_Group,M,BRA,Android,,,0,False
19833,1020205,2023-01-25,Control_Group,M,USA,Android,,,0,False
19834,1020206,2023-01-30,Test_Group,M,BRA,iOS,,,0,False
19835,1020207,2023-01-28,Test_Group,,USA,Android,,,0,False
19836,1020208,2023-01-25,Control_Group,M,TUR,iOS,,,0,False
19837,1020209,2023-01-25,Control_Group,F,BRA,iOS,,,0,False
19838,1020210,2023-01-30,Test_Group,F,TUR,iOS,,,0,False
19839,1020211,2023-01-25,Test_Group,F,ESP,Android,,,0,False
19840,1020212,2023-01-29,Test_Group,M,CAN,Android,,,0,False
19841,1020213,2023-02-04,Control_Group,F,CAN,Android,,,0,False
19842,1020214,2023-01-30,Test_Group,M,DEU,Android,,,0,False
19843,1020215,2023-01-30,Control_Group,M,BRA,Android,,,0,False
19844,1020216,2023-01-31,Control_Group,M,FRA,Android,,,0,False
19845,1020217,2023-01-27,Control_Group,M,AUS,iOS,,,0,False
19846,1020218,2023-01-25,Control_Group,F,BRA,Android,,,0,False
19847,1020219,2023-01-27,Control_Group,F,USA,iOS,,,0,False
19848,1020220,2023-01-30,Control_Group,,MEX,,,,0,False
19849,1020221,2023-01-26,Test_Group,F,CAN,Android,,,0,False
19850,1020222,2023-01-25,Test_Group,F,TUR,iOS,,,0,False
19851,1020223,2023-01-25,Control_Group,M,BRA,Android,,,0,False
19852,1020224,2023-01-25,Test_Group,F,MEX,iOS,,,0,False
19853,1020225,2023-01-26,Test_Group,M,USA,,,,0,False
19854,1020226,2023-01-30,Test_Group,F,DEU,Android,,,0,False
19855,1020227,2023-02-02,Control_Group,M,DEU,Android,,,0,False
19856,1020228,2023-02-01,Test_Group,F,FRA,Android,,,0,False
19857,1020229,2023-01-25,Test_Group,F,AUS,iOS,,,0,False
19858,1020230,2023-01-27,Control_Group,,USA,Android,,,0,False
19859,1020231,2023-01-26,Control_Group,,BRA,Android,,,0,False
19860,1020232,2023-01-29,Test_Group,F,CAN,Android,,,0,False
19861,1020233,2023-01-25,Test_Group,,USA,iOS,,,0,False
19862,1020234,2023-01-26,Control_Group,M,DEU,iOS,,,0,False
